ID,Type,Label,Title,Text
REC_87,Recital,Recital (87),,"(87) Um zu gewährleisten, dass die Geldbußen, die Unternehmensvereinigungen wegen Zuwiderhandlungen auferlegt werden, auch tatsächlich gezahlt werden, müssen die Voraussetzungen festgelegt werden, unter denen die Kommission die Möglichkeit haben sollte, die Zahlung der Geldbuße von den Mitgliedern der betreffenden Unternehmensvereinigung zu verlangen, wenn die Unternehmensvereinigung selbst zahlungsunfähig ist."
REC_88,Recital,Recital (88),,"(88) Im Rahmen von Verfahren nach dieser Verordnung sollte dem betroffenen Unternehmen das Recht eingeräumt werden, von der Kommission gehört zu werden, und die erlassenen Beschlüsse sollten auf breiter Ebene bekannt gemacht werden. Vertrauliche Informationen müssen unter Wahrung des Rechts auf eine gute Verwaltung, des Rechts auf Akteneinsicht und des Anspruchs auf rechtliches Gehör geschützt werden. Darüber hinaus sollte die Kommission unter Wahrung der Vertraulichkeit der Informationen sicherstellen, dass alle Informationen, auf denen der Beschluss beruht, in einem Umfang offengelegt werden, der es den Adressaten des Beschlusses ermöglicht, den Sachverhalt und die Erwägungen, die dem Beschluss zugrunde liegen, nachzuvollziehen. Außerdem muss sichergestellt werden, dass die Kommission nur Informationen verwendet, die gemäß dieser Verordnung für die Zwecke dieser Verordnung erhoben wurden, es sei denn, es ist ausdrücklich etwas anderes vorgesehen. Schließlich sollte es unter bestimmten Voraussetzungen möglich sein, dass bestimmte Geschäftsunterlagen, wie etwa die Kommunikation zwischen Rechtsanwälten und ihren Mandanten, unter bestimmten Voraussetzungen als vertraulich angesehen werden."
REC_89,Recital,Recital (89),,"(89) Bei der Erstellung nichtvertraulicher Zusammenfassungen, die veröffentlicht werden, damit interessierte Dritte wirksam Stellung nehmen können, sollte die Kommission dem berechtigten Interesse von Unternehmen an der Wahrung ihrer Geschäftsgeheimnisse und anderer vertraulicher Informationen gebührend Rechnung tragen."
REC_90,Recital,Recital (90),,"(90) Die kohärente, wirksame und komplementäre Durchsetzung der verfügbaren Rechtsinstrumente gegenüber Torwächtern erfordert eine Zusammenarbeit und Koordinierung zwischen der Kommission und nationalen Behörden im Rahmen ihrer Zuständigkeiten. Die Kommission und die nationalen Behörden sollten zusammenarbeiten und ihre Maßnahmen koordinieren, die für die Durchsetzung der verfügbaren Rechtsinstrumente gegenüber Torwächtern im Sinne dieser Verordnung erforderlich sind, und den in Artikel 4 des Vertrags über die Europäische Union (EUV) verankerten Grundsatz der loyalen Zusammenarbeit achten. Die Unterstützung der Kommission durch nationale Behörden sollte auch darin bestehen können, dass sie der Kommission alle erforderlichen in ihrem Besitz befindlichen Informationen zur Verfügung stellen oder der Kommission auf Anfrage bei der Ausübung ihrer Befugnisse behilflich sind, damit diese die ihr durch diese Verordnung übertragenen Aufgaben besser wahrnehmen kann."
REC_91,Recital,Recital (91),,"(91) Die Kommission ist die einzige Behörde, die zur Durchsetzung dieser Verordnung befugt ist. Zur Unterstützung der Kommission sollten die Mitgliedstaaten die Möglichkeit haben, ihre für die Durchsetzung von Wettbewerbsvorschriften zuständigen nationalen Behörden zu ermächtigen, Untersuchungen zur möglichen Nichteinhaltung von bestimmten Verpflichtungen nach dieser Verordnung durch Torwächter durchzuführen. Dies könnte insbesondere in Fällen von Bedeutung sein, in denen nicht von vornherein festgestellt werden kann, ob das Verhalten eines Torwächters eine Zuwiderhandlung gegen diese Verordnung, gegen Wettbewerbsvorschriften, zu deren Durchsetzung die zuständige nationale Behörde befugt ist, oder gegen beides darstellen könnte. Die für die Durchsetzung von Wettbewerbsvorschriften zuständige nationale Behörde sollte der Kommission über mögliche Nichteinhaltung von bestimmten Verpflichtungen nach dieser Verordnung durch Torwächter Bericht erstatten, damit die Kommission als alleinige Durchsetzungsbehörde ein Verfahren zur Untersuchung einer etwaigen Nichteinhaltung der Bestimmungen dieser Verordnung einleiten kann. Die Kommission sollte nach freiem Ermessen über die Einleitung dieser Verfahren entscheiden können. Um sich überschneidende Untersuchungen im Rahmen dieser Verordnung zu vermeiden, sollte die betreffende zuständige nationale Behörde die Kommission unterrichten, bevor sie ihre erste Untersuchungsmaßnahme wegen einer möglichen Nichteinhaltung von bestimmten Verpflichtungen nach dieser Verordnung durch Torwächter ergreift. Die zuständigen nationalen Behörden sollten ferner eng mit der Kommission zusammenarbeiten und sich mit ihr abstimmen, wenn sie nationale Wettbewerbsvorschriften gegen Torwächter durchsetzen, auch mit Blick auf die Festlegung von Geldbußen. Zu diesem Zweck sollten sie die Kommission informieren, wenn sie ein Verfahren auf der Grundlage nationaler Wettbewerbsvorschriften gegen Torwächter einleiten, und auch bevor sie in einem solchen Verfahren Torwächtern Verpflichtungen auferlegen. Um Doppelarbeit zu vermeiden, sollte es möglich sein, dass die Unterrichtung über den Entwurf einer Entscheidung gemäß Artikel 11 der Verordnung (EG) Nr. 1/2003 gegebenenfalls als Notifizierung im Sinne der vorliegenden Verordnung dient."
REC_92,Recital,Recital (92),,"(92) Um die einheitliche Anwendung und Durchsetzung dieser Verordnung zu gewährleisten, muss sichergestellt werden, dass nationale Behörden, einschließlich nationaler Gerichte, über alle erforderlichen Informationen verfügen, um sicherstellen zu können, dass ihre Entscheidungen nicht im Widerspruch zu einem von der Kommission im Rahmen dieser Verordnung erlassenen Beschluss stehen. Die nationalen Gerichte sollten die Kommission ersuchen dürfen, ihnen Informationen oder Stellungnahmen zu Fragen der Anwendung dieser Verordnung zu übermitteln. Gleichzeitig sollte die Kommission gegenüber den nationalen Gerichten mündliche oder schriftliche Stellungnahmen abgeben können. Dies berührt nicht die Möglichkeit nationaler Gerichte, gemäß Artikel 267 AEUV um eine Vorabentscheidung zu ersuchen."
REC_93,Recital,Recital (93),,"(93) Um eine kohärente, wirksame und komplementäre Durchführung dieser Verordnung und anderer sektorspezifischer Vorschriften, die für Torwächter gelten, zu gewährleisten, sollte die Kommission auf das Fachwissen einer eigens eingerichteten hochrangigen Gruppe zurückgreifen können. Diese hochrangige Gruppe sollte die Kommission gegebenenfalls auch durch Beratung, Fachwissen und Empfehlungen zu allgemeinen Angelegenheiten im Zusammenhang mit der Durchführung oder Durchsetzung dieser Verordnung unterstützen können. Die hochrangige Gruppe sollte sich aus den einschlägigen europäischen Gremien und Netzwerken zusammensetzen; dabei sollte auf ein hohes Maß an Fachwissen und auf geografische Ausgewogenheit geachtet werden. Die Mitglieder der hochrangigen Gruppe sollten den Gremien und Netzwerken, die sie vertreten, über die im Rahmen der Gruppe ausgeübten Aufgaben regelmäßig Bericht erstatten und sie hierzu konsultieren."
REC_94,Recital,Recital (94),,"(94) Da die auf der Grundlage dieser Verordnung getroffenen Beschlüsse der Kommission der Prüfung durch den Gerichtshof im Einklang mit dem AEUV unterliegen, sollte der Gerichtshof gemäß Artikel 261 AEUV über die Befugnis zur unbeschränkten Ermessensnachprüfung von Geldbußen und Zwangsgeldern verfügen."
REC_95,Recital,Recital (95),,"(95) Die Kommission sollte Leitlinien ausarbeiten können, um weitere Orientierungshilfen zu verschiedenen Aspekten dieser Verordnung zu geben oder um Unternehmen, die zentrale Plattformdienste bereitstellen, bei der Umsetzung der Verpflichtungen aus dieser Verordnung zu unterstützen. Diese Orientierungshilfen sollten sich insbesondere auf die Erfahrungen stützen können, die die Kommission bei der Überwachung der Einhaltung dieser Verordnung gewinnt. Die Herausgabe von Leitlinien im Rahmen dieser Verordnung ist ein Vorrecht und unterliegt dem alleinigen Ermessen der Kommission, und sie sollte nicht als konstitutives Element betrachtet werden, um sicherzustellen, dass die betreffenden Unternehmen oder Unternehmensvereinigungen die Verpflichtungen aus dieser Verordnung einhalten."
REC_96,Recital,Recital (96),,"(96) Die Umsetzung einiger Verpflichtungen der Torwächter, wie etwa jener im Zusammenhang mit dem Zugang zu Daten und der Übertragbarkeit von Daten oder der Interoperabilität könnte durch den Rückgriff auf technische Normen erleichtert werden. In diesem Zusammenhang sollte die Kommission – sofern angemessen und erforderlich – europäische Normungsorganisationen ersuchen können, solche Normen auszuarbeiten."
REC_97,Recital,Recital (97),,"(97) Um dafür zu sorgen, dass die digitalen Märkte, auf denen Torwächter tätig sind, in der gesamten Union bestreitbar und fair sind, sollte der Kommission die Befugnis übertragen werden, gemäß Artikel 290 AEUV Rechtsakte zu erlassen, um die in einem Anhang dieser Verordnung enthaltene Methode zur Feststellung, ob die quantitativen Schwellenwerte für aktive Endnutzer und aktive gewerbliche Nutzer für die Benennung von Torwächtern erreicht sind, zu ändern, um die nicht in dem genannten Anhang enthaltenen zusätzlichen Elemente der Methode zur Feststellung, ob die quantitativen Schwellenwerte für die Benennung von Torwächtern erreicht sind, zu präzisieren und um die in dieser Verordnung festgelegten bestehenden Verpflichtungen zu ergänzen, wenn die Kommission auf der Grundlage einer Marktuntersuchung festgestellt hat, dass die Verpflichtungen in Bezug auf unfaire oder die Bestreitbarkeit zentraler Plattformdienste beschränkende Praktiken aktualisiert werden müssen, und die in Betracht gezogene Aktualisierung in den in dieser Verordnung festgelegten Anwendungsbereich der Ermächtigung für solche delegierten Rechtsakte fällt."
REC_98,Recital,Recital (98),,"(98) Beim Erlass delegierter Rechtsakte ist es von besonderer Bedeutung, dass die Kommission im Zuge ihrer Vorbereitungsarbeit angemessene Konsultationen, auch auf der Ebene von Sachverständigen, durchführt, die mit den Grundsätzen in Einklang stehen, die in der Interinstitutionellen Vereinbarung vom 13. April 2016 über bessere Rechtsetzung ( 19 ) niedergelegt wurden. Um insbesondere für eine gleichberechtigte Beteiligung an der Vorbereitung delegierter Rechtsakte zu sorgen, sollten das Europäische Parlament und der Rat alle Dokumente zur gleichen Zeit wie die Sachverständigen der Mitgliedstaaten erhalten, und ihre Sachverständigen sollten systematisch Zugang zu den Sitzungen der Sachverständigengruppen der Kommission haben, die mit der Vorbereitung der delegierten Rechtsakte befasst sind."
REC_99,Recital,Recital (99),,"(99) Zur Gewährleistung einheitlicher Bedingungen für die Durchführung dieser Verordnung sollten der Kommission Durchführungsbefugnisse übertragen werden, um Maßnahmen festzulegen, die von Torwächtern umzusetzen sind, damit sie die Verpflichtungen nach dieser Verordnung wirksam einhalten; um eine bestimmte einem Torwächter auferlegte Verpflichtung ganz oder teilweise auszusetzen; um einen Torwächter ganz oder teilweise von einer bestimmten Verpflichtung zu befreien; um die Maßnahmen festzulegen, die von einem Torwächter bei Umgehung der Verpflichtungen nach dieser Verordnung umzusetzen sind; um eine Marktuntersuchung zur Benennung von Torwächtern oder zur Untersuchung einer systematischen Nichteinhaltung abzuschließen; um bei einer systematischen Nichteinhaltung Abhilfemaßnahmen zu verhängen; um einstweilige Maßnahmen gegen einen Torwächter anzuordnen; um Verpflichtungszusagen für einen Torwächter bindend zu machen; um ihre Feststellung einer Nichteinhaltung darzulegen; um die endgültige Höhe der Zwangsgelder festzusetzen; um Form, Inhalt und sonstige Einzelheiten der von Torwächtern übermittelten Mitteilungen, Schriftsätze, mit Gründen versehenen Anträge und Berichte über die Regulierungsmaßnahmen festzulegen; um operative und technische Vorkehrungen im Hinblick auf die Umsetzung von Interoperabilität sowie die Methodik und das Verfahren für die geprüfte Beschreibung der Techniken zum Verbraucher-Profiling festzulegen; um praktische Modalitäten für Verfahren, die Verlängerung von Fristen, die Ausübung von Rechten während des Verfahrens, die Offenlegungsbedingungen sowie die Zusammenarbeit und Koordinierung zwischen der Kommission und den nationalen Behörden bereitzustellen. Diese Befugnisse sollten im Einklang mit der Verordnung (EU) Nr. 182/2011 ausgeübt werden."
